rid,raterId,ratingIndex,pid,week,condition,word,source,path,wordAccuracy,wordPrecision,creativity,weirdness,submittedAt
R188,65c11f6098be0f40918869d2,20,,week1,,Desire,participant,metaphor_drawings/DESIRE/P661_week1_0_desire.png,9,9,2,2,2026-08-14T00:44:27.649000+00:00
R188,65c11f6098be0f40918869d2,21,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P663_week1_3_abyss.png,1,1,10,10,2026-08-14T00:44:43.003000+00:00
R188,65c11f6098be0f40918869d2,22,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P479_week1_0_journey.png,5,5,8,3,2026-08-14T00:44:59.337000+00:00
R188,65c11f6098be0f40918869d2,23,,week1,,Control,participant,metaphor_drawings/CONTROL/P493_week1_3_control.png,5,5,8,3,2026-08-14T00:45:22.694000+00:00
R188,65c11f6098be0f40918869d2,24,,week1,,Disease,participant,metaphor_drawings/DISEASE/P536_week1_0_disease.png,2,2,10,9,2026-08-14T00:45:43.819000+00:00
R188,65c11f6098be0f40918869d2,25,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P570_week1_1_contamination.png,6,6,10,6,2026-08-14T00:46:02.332000+00:00
R188,65c11f6098be0f40918869d2,26,,week1,,Portal,participant,metaphor_drawings/PORTAL/P372_week1_3_portal.png,1,1,10,10,2026-08-14T00:46:14.338000+00:00
R188,65c11f6098be0f40918869d2,27,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P611_week1_3_protection.png,8,8,5,2,2026-08-14T00:46:29.135000+00:00
R188,65c11f6098be0f40918869d2,28,,week1,,Energy,participant,metaphor_drawings/ENERGY/P426_week1_0_energy.png,4,4,8,7,2026-08-14T00:46:49.300000+00:00
R188,65c11f6098be0f40918869d2,29,,week1,,Servant,participant,metaphor_drawings/SERVANT/P500_week1_2_servant.png,1,1,10,10,2026-08-14T00:47:05.593000+00:00
R188,65c11f6098be0f40918869d2,30,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P669_week1_2_abyss.png,1,1,10,10,2026-08-14T00:47:23.901000+00:00
R188,65c11f6098be0f40918869d2,31,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P428_week1_1_accident.png,8,8,2,2,2026-08-14T00:47:48.944000+00:00
R188,65c11f6098be0f40918869d2,32,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P600_week1_3_struggle.png,3,3,9,9,2026-08-14T00:48:01.332000+00:00
R188,65c11f6098be0f40918869d2,33,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P330_week1_0_struggle.png,6,6,9,3,2026-08-14T00:48:23.883000+00:00
R188,65c11f6098be0f40918869d2,34,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P439_week1_1_aversion.png,1,1,10,10,2026-08-14T00:48:34.194000+00:00
R188,65c11f6098be0f40918869d2,35,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P365_week1_3_aversion.png,1,1,10,10,2026-08-14T00:48:45.325000+00:00
R189,673908d3631ba98a384c1e4e,0,,week1,,Business,participant,metaphor_drawings/BUSINESS/P576_week1_1_business.png,10,9,1,1,2026-08-14T00:37:35.838000+00:00
R189,673908d3631ba98a384c1e4e,1,,week1,,Business,participant,metaphor_drawings/BUSINESS/P613_week1_3_business.png,8,3,5,5,2026-08-14T00:38:06.983000+00:00
R189,673908d3631ba98a384c1e4e,2,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P396_week1_1_struggle.png,1,1,10,10,2026-08-14T00:38:33.652000+00:00
R189,673908d3631ba98a384c1e4e,3,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P525_week1_3_struggle.png,1,1,10,10,2026-08-14T00:38:57.528000+00:00
R189,673908d3631ba98a384c1e4e,4,,week1,,Vision,participant,metaphor_drawings/VISION/P387_week1_1_vision.png,8,7,6,4,2026-08-14T00:39:50.841000+00:00
R189,673908d3631ba98a384c1e4e,5,,week1,,Energy,participant,metaphor_drawings/ENERGY/P426_week1_0_energy.png,10,10,1,1,2026-08-14T00:40:19.423000+00:00
R189,673908d3631ba98a384c1e4e,6,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P442_week1_2_abyss.png,1,1,10,10,2026-08-14T00:40:54.236000+00:00
R189,673908d3631ba98a384c1e4e,7,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P600_week1_0_contamination.png,1,1,10,10,2026-08-14T00:41:15.043000+00:00
R189,673908d3631ba98a384c1e4e,8,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P512_week1_2_abyss.png,1,1,10,10,2026-08-14T00:41:31.132000+00:00
R189,673908d3631ba98a384c1e4e,9,,week1,,Vision,participant,metaphor_drawings/VISION/P572_week1_0_vision.png,5,4,7,7,2026-08-14T00:41:58.314000+00:00
R189,673908d3631ba98a384c1e4e,10,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P598_week1_0_journey.png,9,8,7,5,2026-08-14T00:42:47.416000+00:00
R189,673908d3631ba98a384c1e4e,11,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P503_week1_2_protection.png,8,7,6,6,2026-08-14T00:43:11.797000+00:00
R189,673908d3631ba98a384c1e4e,12,,week1,,Magic,participant,metaphor_drawings/MAGIC/P545_week1_1_magic.png,6,4,9,7,2026-08-14T00:43:43.003000+00:00
R189,673908d3631ba98a384c1e4e,13,,week1,,Disease,participant,metaphor_drawings/DISEASE/P647_week1_2_disease.png,10,9,6,4,2026-08-14T00:44:00.224000+00:00
R189,673908d3631ba98a384c1e4e,14,,week1,,Portal,participant,metaphor_drawings/PORTAL/P414_week1_1_portal.png,5,4,9,9,2026-08-14T00:44:17.285000+00:00
R189,673908d3631ba98a384c1e4e,15,,week1,,Desire,participant,metaphor_drawings/DESIRE/P417_week1_2_desire.png,8,8,4,5,2026-08-14T00:44:27.684000+00:00
R189,673908d3631ba98a384c1e4e,16,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P522_week1_3_accident.png,10,10,1,1,2026-08-14T00:44:40.434000+00:00
R189,673908d3631ba98a384c1e4e,17,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P322_week1_2_contamination.png,6,5,7,6,2026-08-14T00:44:50.020000+00:00
R189,673908d3631ba98a384c1e4e,18,,week1,,Portal,participant,metaphor_drawings/PORTAL/P459_week1_0_portal.png,10,9,1,2,2026-08-14T00:45:02.086000+00:00
R189,673908d3631ba98a384c1e4e,19,,week1,,Servant,participant,metaphor_drawings/SERVANT/P567_week1_3_servant.png,8,7,2,3,2026-08-14T00:45:17.059000+00:00
R189,673908d3631ba98a384c1e4e,20,,week1,,Disease,participant,metaphor_drawings/DISEASE/P600_week1_1_disease.png,10,10,1,1,2026-08-14T00:45:28.404000+00:00
R189,673908d3631ba98a384c1e4e,21,,week1,,Control,participant,metaphor_drawings/CONTROL/P665_week1_3_control.png,10,10,1,1,2026-08-14T00:45:36.053000+00:00
R189,673908d3631ba98a384c1e4e,22,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P625_week1_0_aversion.png,6,5,1,2,2026-08-14T00:45:44.960000+00:00
R189,673908d3631ba98a384c1e4e,23,,week1,,Desire,participant,metaphor_drawings/DESIRE/P670_week1_3_desire.png,1,1,9,10,2026-08-14T00:45:59.280000+00:00
R189,673908d3631ba98a384c1e4e,24,,week1,,Energy,participant,metaphor_drawings/ENERGY/P274_week1_1_energy.png,8,8,2,3,2026-08-14T00:46:16.345000+00:00
R189,673908d3631ba98a384c1e4e,25,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P590_week1_2_journey.png,9,8,2,3,2026-08-14T00:46:35.833000+00:00
R189,673908d3631ba98a384c1e4e,26,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P337_week1_2_accident.png,10,10,1,2,2026-08-14T00:46:48.872000+00:00
R189,673908d3631ba98a384c1e4e,27,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P274_week1_3_competition.png,9,8,2,3,2026-08-14T00:47:32.513000+00:00
R189,673908d3631ba98a384c1e4e,28,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P364_week1_0_darkness.png,7,6,9,9,2026-08-14T00:47:53.941000+00:00
R189,673908d3631ba98a384c1e4e,29,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P322_week1_3_darkness.png,10,10,2,2,2026-08-14T00:48:10.178000+00:00
R189,673908d3631ba98a384c1e4e,30,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P452_week1_3_competition.png,9,8,3,4,2026-08-14T00:48:24.761000+00:00
R189,673908d3631ba98a384c1e4e,31,,week1,,Magic,participant,metaphor_drawings/MAGIC/P617_week1_2_magic.png,9,8,2,3,2026-08-14T00:48:37.349000+00:00
R189,673908d3631ba98a384c1e4e,32,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P506_week1_0_aversion.png,3,2,9,10,2026-08-14T00:48:50.052000+00:00
R189,673908d3631ba98a384c1e4e,33,,week1,,Servant,participant,metaphor_drawings/SERVANT/P240_week1_0_servant.png,10,10,2,2,2026-08-14T00:49:00.144000+00:00
R189,673908d3631ba98a384c1e4e,34,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P651_week1_1_protection.png,10,10,1,1,2026-08-14T00:49:13.435000+00:00
R189,673908d3631ba98a384c1e4e,35,,week1,,Control,participant,metaphor_drawings/CONTROL/P579_week1_2_control.png,3,3,8,8,2026-08-14T00:49:28.872000+00:00
R190,69eb5deec68df319fea0700a,0,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P274_week1_0_struggle.png,7,5,3,5,2026-08-14T00:32:31.803000+00:00
R190,69eb5deec68df319fea0700a,1,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P647_week1_3_darkness.png,6,6,3,3,2026-08-14T00:33:14.598000+00:00
R190,69eb5deec68df319fea0700a,2,,week1,,Vision,participant,metaphor_drawings/VISION/P393_week1_3_vision.png,5,3,3,3,2026-08-14T00:33:35.300000+00:00
R190,69eb5deec68df319fea0700a,3,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P565_week1_1_aversion.png,7,5,3,3,2026-08-14T00:35:29.976000+00:00
R190,69eb5deec68df319fea0700a,4,,week1,,Desire,participant,metaphor_drawings/DESIRE/P417_week1_2_desire.png,7,7,3,4,2026-08-14T00:35:49.084000+00:00
R190,69eb5deec68df319fea0700a,5,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P499_week1_0_competition.png,3,2,7,7,2026-08-14T00:36:42.310000+00:00
R190,69eb5deec68df319fea0700a,6,,week1,,Servant,participant,metaphor_drawings/SERVANT/P355_week1_2_servant.png,10,9,1,1,2026-08-14T00:36:56.944000+00:00
R190,69eb5deec68df319fea0700a,7,,week1,,Business,participant,metaphor_drawings/BUSINESS/P486_week1_2_business.png,7,7,2,3,2026-08-14T00:37:12.385000+00:00
R190,69eb5deec68df319fea0700a,8,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P466_week1_2_accident.png,9,8,2,2,2026-08-14T00:38:07.968000+00:00
R190,69eb5deec68df319fea0700a,9,,week1,,Desire,participant,metaphor_drawings/DESIRE/P344_week1_1_desire.png,9,9,3,3,2026-08-14T00:38:44.491000+00:00
R190,69eb5deec68df319fea0700a,10,,week1,,Portal,participant,metaphor_drawings/PORTAL/P335_week1_0_portal.png,9,9,1,2,2026-08-14T00:38:53.820000+00:00
R190,69eb5deec68df319fea0700a,11,,week1,,Energy,participant,metaphor_drawings/ENERGY/P387_week1_0_energy.png,6,6,3,3,2026-08-14T00:39:06.575000+00:00
R190,69eb5deec68df319fea0700a,12,,week1,,Servant,participant,metaphor_drawings/SERVANT/P453_week1_0_servant.png,1,1,10,10,2026-08-14T00:39:31.979000+00:00
R190,69eb5deec68df319fea0700a,13,,week1,,Disease,participant,metaphor_drawings/DISEASE/P409_week1_3_disease.png,6,6,5,7,2026-08-14T00:39:53.355000+00:00
R190,69eb5deec68df319fea0700a,14,,week1,,Magic,participant,metaphor_drawings/MAGIC/P543_week1_2_magic.png,7,6,3,3,2026-08-14T00:40:07.424000+00:00
R190,69eb5deec68df319fea0700a,15,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P600_week1_3_struggle.png,7,6,2,3,2026-08-14T00:40:18.875000+00:00
R190,69eb5deec68df319fea0700a,16,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P399_week1_3_aversion.png,2,2,7,7,2026-08-14T00:41:08.843000+00:00
R190,69eb5deec68df319fea0700a,17,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P442_week1_2_abyss.png,3,3,7,7,2026-08-14T00:42:04.558000+00:00
R190,69eb5deec68df319fea0700a,18,,week1,,Business,participant,metaphor_drawings/BUSINESS/P551_week1_0_business.png,8,8,3,3,2026-08-14T00:42:09.730000+00:00
R190,69eb5deec68df319fea0700a,19,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P459_week1_3_protection.png,4,3,5,5,2026-08-14T00:42:29.579000+00:00
R190,69eb5deec68df319fea0700a,20,,week1,,Control,participant,metaphor_drawings/CONTROL/P614_week1_0_control.png,6,4,7,6,2026-08-14T00:43:49.750000+00:00
R190,69eb5deec68df319fea0700a,21,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P452_week1_3_competition.png,9,8,3,3,2026-08-14T00:44:06.923000+00:00
R190,69eb5deec68df319fea0700a,22,,week1,,Control,participant,metaphor_drawings/CONTROL/P493_week1_3_control.png,6,5,3,3,2026-08-14T00:44:19.233000+00:00
R190,69eb5deec68df319fea0700a,23,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P486_week1_1_protection.png,5,5,3,3,2026-08-14T00:44:30.726000+00:00
R190,69eb5deec68df319fea0700a,24,,week1,,Energy,participant,metaphor_drawings/ENERGY/P596_week1_2_energy.png,6,5,7,7,2026-08-14T00:44:39.178000+00:00
R190,69eb5deec68df319fea0700a,25,,week1,,Disease,participant,metaphor_drawings/DISEASE/P600_week1_1_disease.png,8,7,4,3,2026-08-14T00:44:49.957000+00:00
R190,69eb5deec68df319fea0700a,26,,week1,,Portal,participant,metaphor_drawings/PORTAL/P435_week1_3_portal.png,9,8,3,3,2026-08-14T00:44:55.899000+00:00
R190,69eb5deec68df319fea0700a,27,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P543_week1_0_darkness.png,5,5,3,3,2026-08-14T00:45:05.578000+00:00
R190,69eb5deec68df319fea0700a,28,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P352_week1_3_abyss.png,6,5,6,6,2026-08-14T00:45:51.104000+00:00
R190,69eb5deec68df319fea0700a,29,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P319_week1_2_journey.png,4,4,3,3,2026-08-14T00:46:40.709000+00:00
R190,69eb5deec68df319fea0700a,30,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P566_week1_1_accident.png,5,5,4,4,2026-08-14T00:46:54.806000+00:00
R190,69eb5deec68df319fea0700a,31,,week1,,Vision,participant,metaphor_drawings/VISION/P447_week1_0_vision.png,8,8,3,3,2026-08-14T00:47:00+00:00
R190,69eb5deec68df319fea0700a,32,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P285_week1_0_contamination.png,9,8,3,3,2026-08-14T00:47:08.653000+00:00
R190,69eb5deec68df319fea0700a,33,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P607_week1_0_journey.png,9,8,2,3,2026-08-14T00:47:19.991000+00:00
R190,69eb5deec68df319fea0700a,34,,week1,,Magic,participant,metaphor_drawings/MAGIC/P617_week1_2_magic.png,6,6,4,4,2026-08-14T00:47:29.593000+00:00
R190,69eb5deec68df319fea0700a,35,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P486_week1_3_contamination.png,9,9,3,3,2026-08-14T00:47:35.137000+00:00
R191,66a4ff8a2f546f0bf6174866,0,,week1,,Control,participant,metaphor_drawings/CONTROL/P665_week1_3_control.png,7,8,6,6,2026-08-14T02:01:25.979000+00:00
R191,66a4ff8a2f546f0bf6174866,1,,week1,,Business,participant,metaphor_drawings/BUSINESS/P486_week1_2_business.png,4,3,7,7,2026-08-14T02:04:03.200000+00:00
R191,66a4ff8a2f546f0bf6174866,2,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P303_week1_3_contamination.png,5,6,7,7,2026-08-14T02:05:20.277000+00:00
R191,66a4ff8a2f546f0bf6174866,3,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P512_week1_3_darkness.png,4,5,7,7,2026-08-14T02:07:02.527000+00:00
R191,66a4ff8a2f546f0bf6174866,4,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P478_week1_3_darkness.png,6,7,8,8,2026-08-14T02:08:06.892000+00:00
R191,66a4ff8a2f546f0bf6174866,5,,week1,,Vision,participant,metaphor_drawings/VISION/P330_week1_1_vision.png,6,8,3,3,2026-08-14T02:09:38.977000+00:00
R191,66a4ff8a2f546f0bf6174866,6,,week1,,Vision,participant,metaphor_drawings/VISION/P353_week1_3_vision.png,6,8,3,3,2026-08-14T02:10:36.613000+00:00
R191,66a4ff8a2f546f0bf6174866,7,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P299_week1_3_protection.png,8,8,6,6,2026-08-14T02:11:27.014000+00:00
R191,66a4ff8a2f546f0bf6174866,8,,week1,,Magic,participant,metaphor_drawings/MAGIC/P543_week1_2_magic.png,7,8,7,7,2026-08-14T02:12:36.270000+00:00
R191,66a4ff8a2f546f0bf6174866,9,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P569_week1_0_struggle.png,7,8,6,6,2026-08-14T02:13:32.010000+00:00
R191,66a4ff8a2f546f0bf6174866,10,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P652_week1_1_accident.png,6,7,5,5,2026-08-14T02:14:41.183000+00:00
R191,66a4ff8a2f546f0bf6174866,11,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P260_week1_0_protection.png,7,8,4,4,2026-08-14T02:16:34.051000+00:00
R191,66a4ff8a2f546f0bf6174866,12,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P509_week1_2_accident.png,6,6,7,7,2026-08-14T02:17:24.439000+00:00
R191,66a4ff8a2f546f0bf6174866,13,,week1,,Desire,participant,metaphor_drawings/DESIRE/P344_week1_1_desire.png,7,8,6,6,2026-08-14T02:18:20.232000+00:00
R191,66a4ff8a2f546f0bf6174866,14,,week1,,Business,participant,metaphor_drawings/BUSINESS/P561_week1_1_business.png,7,6,5,5,2026-08-14T02:19:09.430000+00:00
R191,66a4ff8a2f546f0bf6174866,15,,week1,,Disease,participant,metaphor_drawings/DISEASE/P598_week1_3_disease.png,7,7,6,6,2026-08-14T02:24:12.138000+00:00
R191,66a4ff8a2f546f0bf6174866,16,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P565_week1_2_journey.png,6,7,5,5,2026-08-14T02:25:07.775000+00:00
R191,66a4ff8a2f546f0bf6174866,17,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P360_week1_2_competition.png,7,8,6,6,2026-08-14T02:26:42.731000+00:00
R191,66a4ff8a2f546f0bf6174866,18,,week1,,Servant,participant,metaphor_drawings/SERVANT/P613_week1_0_servant.png,6,7,5,5,2026-08-14T02:27:37.030000+00:00
R191,66a4ff8a2f546f0bf6174866,19,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P257_week1_1_aversion.png,6,6,5,5,2026-08-14T02:28:33.302000+00:00
R191,66a4ff8a2f546f0bf6174866,20,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P520_week1_0_abyss.png,6,6,7,7,2026-08-14T02:29:40.877000+00:00
R191,66a4ff8a2f546f0bf6174866,21,,week1,,Control,participant,metaphor_drawings/CONTROL/P516_week1_0_control.png,6,8,7,7,2026-08-14T02:31:14.472000+00:00
R191,66a4ff8a2f546f0bf6174866,22,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P354_week1_1_struggle.png,6,7,6,6,2026-08-14T02:34:35.745000+00:00
R191,66a4ff8a2f546f0bf6174866,23,,week1,,Magic,participant,metaphor_drawings/MAGIC/P354_week1_2_magic.png,7,8,6,6,2026-08-14T02:35:24.023000+00:00
R191,66a4ff8a2f546f0bf6174866,24,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P537_week1_3_journey.png,7,8,6,6,2026-08-14T02:37:38.246000+00:00
R191,66a4ff8a2f546f0bf6174866,25,,week1,,Portal,participant,metaphor_drawings/PORTAL/P549_week1_3_portal.png,6,7,6,6,2026-08-14T02:38:29.977000+00:00
R191,66a4ff8a2f546f0bf6174866,26,,week1,,Energy,participant,metaphor_drawings/ENERGY/P641_week1_0_energy.png,7,7,6,6,2026-08-14T02:40:07.274000+00:00
R191,66a4ff8a2f546f0bf6174866,27,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P244_week1_2_aversion.png,7,8,7,7,2026-08-14T02:40:56.535000+00:00
R191,66a4ff8a2f546f0bf6174866,28,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P652_week1_0_contamination.png,5,6,6,6,2026-08-14T02:42:33.762000+00:00
R191,66a4ff8a2f546f0bf6174866,29,,week1,,Energy,participant,metaphor_drawings/ENERGY/P493_week1_2_energy.png,7,7,7,7,2026-08-14T02:43:28.871000+00:00
R191,66a4ff8a2f546f0bf6174866,30,,week1,,Abyss,participant,metaphor_drawings/ABYSS/P379_week1_0_abyss.png,8,8,7,7,2026-08-14T02:44:21.035000+00:00
R191,66a4ff8a2f546f0bf6174866,31,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P464_week1_0_competition.png,8,9,6,6,2026-08-14T02:45:08.664000+00:00
R191,66a4ff8a2f546f0bf6174866,32,,week1,,Disease,participant,metaphor_drawings/DISEASE/P351_week1_1_disease.png,5,5,6,6,2026-08-14T02:45:59.774000+00:00
R191,66a4ff8a2f546f0bf6174866,33,,week1,,Servant,participant,metaphor_drawings/SERVANT/P244_week1_3_servant.png,6,7,5,5,2026-08-14T02:46:49.260000+00:00
R191,66a4ff8a2f546f0bf6174866,34,,week1,,Portal,participant,metaphor_drawings/PORTAL/P384_week1_1_portal.png,7,7,7,7,2026-08-14T02:47:32.058000+00:00
R191,66a4ff8a2f546f0bf6174866,35,,week1,,Desire,participant,metaphor_drawings/DESIRE/P244_week1_0_desire.png,7,8,6,6,2026-08-14T02:48:15.284000+00:00
R192,677504f45ca6064173cd2aa1,0,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P297_week1_3_darkness.png,6,8,3,4,2026-08-14T01:13:38.322000+00:00
R192,677504f45ca6064173cd2aa1,1,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P569_week1_0_struggle.png,6,8,4,5,2026-08-14T01:14:33.023000+00:00
R192,677504f45ca6064173cd2aa1,2,,week1,,Magic,participant,metaphor_drawings/MAGIC/P347_week1_0_magic.png,7,9,2,2,2026-08-14T01:15:53.089000+00:00
R192,677504f45ca6064173cd2aa1,3,,week1,,Desire,participant,metaphor_drawings/DESIRE/P262_week1_0_desire.png,4,5,6,5,2026-08-14T01:17:32.767000+00:00
R192,677504f45ca6064173cd2aa1,4,,week1,,Vision,participant,metaphor_drawings/VISION/P474_week1_2_vision.png,6,9,2,2,2026-08-14T01:18:43.606000+00:00
R192,677504f45ca6064173cd2aa1,5,,week1,,Accident,participant,metaphor_drawings/ACCIDENT/P591_week1_3_accident.png,6,9,2,2,2026-08-14T01:19:26.181000+00:00
R192,677504f45ca6064173cd2aa1,6,,week1,,Portal,participant,metaphor_drawings/PORTAL/P497_week1_2_portal.png,6,8,5,4,2026-08-14T01:20:25.621000+00:00
R192,677504f45ca6064173cd2aa1,7,,week1,,Business,participant,metaphor_drawings/BUSINESS/P252_week1_0_business.png,3,2,9,8,2026-08-14T01:21:52.965000+00:00
R192,677504f45ca6064173cd2aa1,8,,week1,,Darkness,participant,metaphor_drawings/DARKNESS/P669_week1_0_darkness.png,6,7,8,7,2026-08-14T01:22:40.756000+00:00
R192,677504f45ca6064173cd2aa1,9,,week1,,Disease,participant,metaphor_drawings/DISEASE/P436_week1_2_disease.png,4,3,9,8,2026-08-14T01:23:34.717000+00:00
R192,677504f45ca6064173cd2aa1,10,,week1,,Energy,participant,metaphor_drawings/ENERGY/P520_week1_2_energy.png,6,8,2,3,2026-08-14T01:24:18.243000+00:00
R192,677504f45ca6064173cd2aa1,11,,week1,,Energy,participant,metaphor_drawings/ENERGY/P414_week1_2_energy.png,6,8,7,7,2026-08-14T01:25:01.634000+00:00
R192,677504f45ca6064173cd2aa1,12,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P360_week1_2_competition.png,6,8,5,4,2026-08-14T01:25:50.556000+00:00
R192,677504f45ca6064173cd2aa1,13,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P252_week1_2_contamination.png,6,7,8,7,2026-08-14T01:26:40.050000+00:00
R192,677504f45ca6064173cd2aa1,14,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P565_week1_0_protection.png,6,7,5,4,2026-08-14T01:27:53.846000+00:00
R192,677504f45ca6064173cd2aa1,15,,week1,,Disease,participant,metaphor_drawings/DISEASE/P248_week1_0_disease.png,4,3,9,8,2026-08-14T01:28:42.810000+00:00
R192,677504f45ca6064173cd2aa1,16,,week1,,Contamination,participant,metaphor_drawings/CONTAMINATION/P527_week1_2_contamination.png,6,7,8,7,2026-08-14T01:29:31.540000+00:00
R192,677504f45ca6064173cd2aa1,17,,week1,,Control,participant,metaphor_drawings/CONTROL/P417_week1_0_control.png,6,8,5,4,2026-08-14T01:31:57.293000+00:00
R192,677504f45ca6064173cd2aa1,18,,week1,,Portal,participant,metaphor_drawings/PORTAL/P359_week1_0_portal.png,6,8,8,7,2026-08-14T01:32:54.877000+00:00
R192,677504f45ca6064173cd2aa1,19,,week1,,Business,participant,metaphor_drawings/BUSINESS/P334_week1_2_business.png,3,2,9,8,2026-08-14T01:33:36.330000+00:00
R192,677504f45ca6064173cd2aa1,20,,week1,,Vision,participant,metaphor_drawings/VISION/P363_week1_2_vision.png,6,7,8,8,2026-08-14T01:34:15.835000+00:00
R192,677504f45ca6064173cd2aa1,21,,week1,,Aversion,participant,metaphor_drawings/AVERSION/P244_week1_2_aversion.png,7,8,7,6,2026-08-14T01:35:00.397000+00:00
R192,677504f45ca6064173cd2aa1,22,,week1,,Competition,participant,metaphor_drawings/COMPETITION/P515_week1_1_competition.png,6,7,8,7,2026-08-14T01:35:38.939000+00:00
R192,677504f45ca6064173cd2aa1,23,,week1,,Journey,participant,metaphor_drawings/JOURNEY/P627_week1_2_journey.png,7,8,6,5,2026-08-14T01:36:22.475000+00:00
R192,677504f45ca6064173cd2aa1,24,,week1,,Protection,participant,metaphor_drawings/PROTECTION/P545_week1_2_protection.png,7,9,2,3,2026-08-14T01:37:03.402000+00:00
R192,677504f45ca6064173cd2aa1,25,,week1,,Struggle,participant,metaphor_drawings/STRUGGLE/P326_week1_1_struggle.png,9,8,5,4,2026-08-14T01:37:46.966000+00:00
R192,677504f45ca6064173cd2aa1,26,,week1,,Servant,participant,metaphor_drawings/SERVANT/P406_week1_0_servant.png,6,6,8,7,2026-08-14T01:38:33.177000+00:00
R192,677504f45ca6064173cd2aa1,27,,week1,,Control,participant,metaphor_drawings/CONTROL/P303_week1_1_control.png,7,9,4,3,2026-08-14T01:39:16.927000+00:00
R192,677504f45ca6064173cd2aa1,28,,week1,,Desire,participant,metaphor_drawings/DESIRE/P558_week1_2_desire.png,7,8,8,7,2026-08-14T01:40:20.746000+00:00
R192,677504f45ca6064173cd2aa1,29,,week1,,Magic,participant,metaphor_drawings/MAGIC/P398_week1_0_magic.png,7,9,3,3,2026-08-14T01:42:53.768000+00:00
